856,jamie,kunitz,huntingdon valley,3
857,rob,haberlin,muckleford south,2
858,jack,o'briant,harrisburg,4
859,sally,matthias,bunya mountains,5
860,thurman,manno,absecon,10
861,edward,nazzal,moss,6
862,art,miller,rolling meadows,5
863,nicole,brennan,tungkillo,9
864,rob,haberlin,milwaukee,6
865,fred,mcmath,mc minnville,8
866,isaac,semrad,bar beach,10
867,robert,barroso,milan,2
868,jonathan,howell,wandering,4
869,frank,olsen,koolan island,3
870,shirley,schmidt,woolamai,6
871,katrina,edelman,denville,1
872,tracy,blumstein,carlsruhe,5
873,bryan,spruell,pagewood,4
874,tracy,collins,summer hill,1
875,alan,hwang,klemzig,3
876,deirdre,greer,caniambo,10
877,ivan,gibson,hamlyn terrace,10
878,liz,mackendrick,lafayette,7
879,suzanne,mcnair,syosset,8
880,tamara,chand,port jervis,1
881,lindsay,shagiari,owings mills,5
882,pauline,chand,rockford,2
883,muhammed,yedwab,el cajon,1
884,sanjit,engle,mesquite,1
885,philisse,overcash,fosterville,9
886,bryan,spruell,willetton,8
887,erica,smith,clunes,3
888,keith,herrera,cleveland,1
889,nicole,hansen,madison,2
890,darrin,martin,kidman park,7
891,cari,macintyre,livingston,1
892,harold,dahlen,ashmore,7
893,pansy,kopan,emerald beach,2
894,laurel,pagliuca,richland,9
895,maria,bertelson,mccutcheon,3
896,jack,o'briant,cheyenne,10
897,anemone,ratner,keilor downs,9
898,giulietta,dortch,muckleford south,4
899,mitch,gastineau,fort wayne,3
900,denny,ordway,doncaster east,1
901,chuck,sachs,maleny,9
902,eric,barreto,denver,3
903,justin,hirsh,fairfax,6
904,jim,epp,weengallon,2
905,victor,price,westerway,4
906,giulietta,dortch,alligator creek,8
907,julia,barnett,thousand oaks,2
908,cathy,hwang,pearl city,3
909,dan,lawera,chagrin falls,5
910,amy,hunt,white hills,9
911,ed,ludwig,rosegarland,4
912,frank,hawley,cedar grove,10
913,lashawnda,stuer,toledo,1
914,bill,eplett,kingaroy,5
915,michelle,tran,freehold,10
916,mick,crebagga,syracuse,10
917,raymond,fair,mount martha,2
918,emily,grady,rochester,2
919,amy,hunt,stirling range national park,10
920,frank,carlisle,mc lean,3
921,bill,overfelt,green bay,9
922,liz,price,canning vale,10
923,arthur,prichep,baltimore,10
924,sanjit,jacobs,beloit,10
925,raymond,fair,tampa,8
926,fred,mcmath,williamstown,2
927,parhena,norris,atlantic city,9
928,tim,brockman,barberton,6
929,matt,collister,rockford,5
930,nathan,mautz,lenswood,2
931,tom,stivers,shailer park,7
932,alejandro,ballentine,mayfield east,4
933,avery,veit,barringun,4
934,maribeth,yedwab,lilli pilli,2
935,lena,creighton,garden city,5
936,sandra,flanagan,york,8
937,tamara,willingham,holwell,10
938,janine,rhoden,astoria,7
939,lauren,leatherbury,albany,10
940,robert,marley,peake,5
941,cynthia,arntzen,arlington,5
942,christine,abelman,westborough,4
943,steve,carroll,tuggerawong,4
944,corey,lock,travancore,6
945,helen,wasserman,southfield,8
946,harold,engle,beloit,4
947,andrew,roberts,bar beach,5
948,brian,decherney,greensboro,10
949,peter,buhler,clunes,5
950,elpida,rittenbach,san francisco,4
951,carl,weiss,wardering,3
952,erica,smith,elkhart,4
953,laurel,workman,gnotuk,4
954,isidra,varnado,townsville milpo,2
955,xylona,price,round rock,4
956,martina,staback,orlando,1
957,christopher,conant,woronora,4
958,doug,o'connell,wellsville,2
959,adrian,hane,warren,7
960,larry,hughes,wansbrough,9
961,jessica,myrick,upper kedron,4
962,telma,maraia,alexandra,4
963,philip,brown,stratton,2
964,doug,jacobs,hackensack,8
965,janet,martin,broussard,6
966,theresa,swint,nedlands,7
967,adrian,barton,regent west,5
968,art,miller,waterford,6
969,chloris,kastensmidt,amphitheatre,3
970,jason,fortune,san francisco,4
971,vivian,mathis,preston,10
972,cynthia,voltz,new york,8
973,victoria,pisteka,east damboring,8
974,annie,thurman,roseville,4
975,justin,hirsh,officer,3
976,sean,braxton,minnenooka,5
977,maryann,royster,albany,7
978,noel,staavos,hanover,8
979,ivan,liston,pearl city,4
980,rick,wilson,fort wayne,2
981,andy,gerbode,honolulu,1
982,billye,miro,pearl,7
983,tonja,turnell,humpty doo,5
984,jeremy,pistek,inverlaw,4
985,victoria,brennan,san jose,8
986,thomas,seio,mirrool,8
987,lela,donovan,tubbut,5
988,max,engle,east nabawa,2
989,neil,ducich,tampa,10
990,tamara,manning,the risk,2
991,fred,mcmath,tubbut,10
992,kelly,lampkin,humpty doo,3
993,ralph,knight,penrith,5
994,rick,duston,cleveland,1
995,ralph,arnett,parndana,10
996,janet,lee,duaringa,1
997,mitch,gastineau,dangar island,8
998,alyssa,crouse,atlantic city,5
999,fatima,saylors,hopkins,6
1000,giulietta,dortch,wayville,1
1001,liz,carlisle,carson city,9
1002,flo,bookamer,alliance,6
1003,roy,skaria,norwalk,8
1004,jennifer,patt,brigalow,6
1005,paul,macintyre,shawnee,9
1006,arthur,wiediger,kongorong,1
1007,roger,demir,richland,10
1008,bobbie,guillereault,goode beach,6
1009,sean,christensen,cudgera creek,8
1010,maureen,fritzler,bethania,4
1011,nobuko,halsey,new bedford,7
1012,damala,kotsonis,kadina,8
1013,lavonna,wolny,mc lean,10
1014,erasmo,talentino,yeppoon,2
1015,cyma,kinney,tulsa,2
1016,trudy,brown,north fremantle,8
1017,cindy,schnelling,glen boughton,10
1018,greg,hansen,douglasville,7
1019,ken,dana,daytona beach,9
1020,sean,o'donnell,appin,9
1021,lena,radford,philadelphia,8
1022,peter,fuller,talmalmo,9
1023,deanra,eno,killabakh,2
1024,dave,poirier,panmure,3
1025,jeremy,pistek,trenton,10
1026,luke,schmidt,northridge,2
1027,kanisha,difiora,gumly gumly,3
1028,adam,bellavance,cambridge,7
1029,christopher,martinez,leith,6
1030,matt,collins,townsville milpo,9
1031,muhammed,lee,harrison,7
1032,cynthia,voltz,erie,4
1033,michael,oakman,garden city,4
1034,linda,southworth,cape portland,5
1035,philip,brown,amphitheatre,10
1036,sue,ann,parndana,3
1037,ed,braxton,rock springs,5
1038,lauren,leatherbury,don,10
1039,guy,thornton,plaistow,8
1040,sung,shariari,grand rapids,2
1041,thais,sissman,lower cressbrook,4
1042,john,castell,cherry hill,5
1043,michelle,arnett,wirrulla,10
1044,susan,vittorini,purrawunda,3
1045,troy,blackwell,kukerin,7
1046,chad,sievert,eaglemont,2
1047,jonathan,doherty,rocklands,1
1048,saphhira,shifley,phoenix,6
1049,ivan,aronov,freemans waterhole,9
1050,liz,thompson,boise,10
1051,sean,wendt,wellsville,5
1052,liz,pelletier,taringa,6
1053,dean,percer,orange,8
1054,grant,donatelli,pierces creek,7
1055,alan,hwang,livingston,9
1056,daniela,comnick,trenton,7
1057,ricardo,emerson,tullahoma,9
1058,carl,weiss,fargo,2
1059,tracy,poddar,hayward,4
1060,michael,dominguez,steels creek,5
1061,sean,schurman,stirling range national park,10
1062,susan,vittorini,hamlyn terrace,1
1063,chantay,jirsa,yarralumla,8
1064,khloe,miller,durham downs,3
1065,harold,engle,mount nasura,6
1066,beth,thompson,worcester,8
1067,thomas,thornton,bowling green,6
1068,roy,phan,north attleboro,10
1069,ryan,akin,stafford heights,7
1070,erin,mull,hill river,3
1071,evan,minnotte,richmond,2
1072,vincent,meinerding,philadelphia,10
1073,shui,tom,bridgewater,8
1074,theresa,swint,santa clara,2
1075,maria,bertelson,providence,3
1076,toby,carlisle,chicago,5
1077,john,castell,mitta mitta,3
1078,christina,vanderzanden,warra,4
1079,huey,stancil,cora lynn,10
1080,elpida,rittenbach,amphitheatre,1
1081,andrew,roberts,fargo,3
1082,vallie,mondella,boise,5
1083,marjory,mastella,wayne,7
1084,theresa,swint,providence,1
1085,ashley,jarboe,annandale,1
1086,patrick,bzostek,elanora,6
1087,tom,prescott,wandering,8
1088,beth,fritzler,euless,9
1089,georgia,rosenberg,la mesa,7
1090,muhammed,lee,stafford heights,1
1091,keith,dawkins,lee point,3
1092,patrick,bzostek,baddaginnie,6
1093,marc,crier,honolulu,2
1094,chris,selesnick,lafayette,1
1095,liz,pelletier,runnymede,9
1096,yen,groody,cullulleraine,7
1097,rolland,francescon,paterson,9
1098,barry,gonzalez,memphis,4
1099,annie,thurman,hamilton,6
1100,ashanti,donn,shenton park,5
1101,tonja,turnell,nyamup,7
1102,michelle,moray,caldwell,8
1103,jennifer,braxton,lafayette,4
1104,anna,chung,cambridge,5
1105,justin,knight,denver,9
1106,lena,creighton,inverlaw,7
1107,khloe,miller,new york,9
1108,rick,wilson,leith,2
1109,jonathan,doherty,bendick murrell,10
1110,kristina,nunn,bundaberg north,9
1111,alex,russell,harrison,3
1112,marshall,kozikowski,klemzig,2
1113,myong,babineaux,boya,3
1114,anne,pryor,minneapolis,9
1115,emily,grady,kundabung,3
1116,tamara,willingham,dural,4
1117,ed,ludwig,arlington heights,4
1118,barry,weirich,kennedale,10
1119,nick,crebassa,coram,3
1120,muhammed,yedwab,wansbrough,1
1121,melanie,page,degilbo,1
1122,john,lucas,daytona beach,6
1123,craig,leslie,the risk,7
1124,dave,hallsten,beverly hills,2
1125,nathan,gelder,columbus,7
1126,carlos,meador,coombell,5
1127,liz,willingham,newark,8
1128,david,flashing,yeppoon,5
1129,maria,bertelson,woronora,9
1130,keneth,borgman,phoenix,4
1131,bill,eplett,santa clara,9
1132,deanra,eno,cocoa,6
1133,patrick,bzostek,granya,2
1134,tiffany,house,scranton,3
1135,stewart,visinsky,saint paul,1
1136,dorothy,wardle,cathedral city,10
1137,barbara,fisher,ringwood,9
1138,muhammed,yedwab,albany,9
1139,bobby,trafton,rockaway,2
1140,max,ludwig,carwarp,9
1141,patrick,jones,tuggerawong,7
1142,michelle,arnett,astoria,4
1143,jeremy,pistek,san diego,1
1144,quincy,jones,collingullie,10
1145,alejandro,savely,bundaberg west,2
1146,michelle,huthwaite,cheyenne,3
1147,john,huston,combienbar,3
1148,matt,abelman,pinnacle,6
1149,adam,hart,concord,2
1150,sarah,foster,yelverton,6
1151,michael,moore,longwood,7
1152,keith,herrera,paterson,2
1153,luke,schmidt,bateau bay,1
1154,william,brown,sioux falls,3
1155,margarita,orloski,hunchy,4
1156,marybeth,skach,pittstown,7
1157,denise,monton,innaloo,8
1158,duane,noonan,riverton,2
1159,troy,staebel,bobalong,1
1160,sarah,brown,aberdeen,6
1161,don,miller,richmond,6
1162,karen,carlisle,miami,9
1163,loreta,timenez,clinton,2
1164,dave,hallsten,paramus,7
1165,steven,roelle,taragoola,2
1166,maribeth,yedwab,mouroubra,2
1167,jack,o'briant,port jervis,7
1168,desire,barresi,croydon,10
1169,lynn,smith,girraween,1
1170,carol,adams,aston,8
1171,carol,triggs,providence,9
1172,vivek,grady,gundaroo,7
1173,emilio,withers,kinglake west,1
1174,michelle,ellison,portland,9
1175,mark,cousins,boulder,7
1176,robert,waldorf,flemington,3
1177,sally,knutson,walyormouring,1
1178,nicole,brennan,oak park,10
1179,luke,schmidt,inverlaw,9
1180,sean,christensen,worcester,2
1181,michelle,huthwaite,new york,5
1182,valerie,mitchum,warren,5
1183,hilary,holden,memphis,4
1184,julia,barnett,willunga,5
1185,eric,barreto,ashmore,7
1186,filiberto,fredrikson,tarnagulla,8
1187,sung,pak,long island city,1
1188,micaela,rhymes,concord,4
1189,harold,pawlan,allworth,9
1190,valerie,mitchum,hayward,2
1191,deirdre,greer,larrakeyah,10
1192,don,weiss,bangor,4
1193,roy,phan,red hill,1
1194,melina,orizabal,glenmoral,2
1195,virgina,tegarden,milwaukee,1
1196,heather,jas,south bend,2
1197,king,vanacore,merrylands,3
1198,elizabeth,pata,heidelberg rgh,7
1199,richard,eichhorn,san mateo,2
1200,lisa,decherney,denver,3
1201,jane,waco,wardering,4
1202,bobby,odegard,phoenix,10
1203,tim,taslimi,kotara fair,10
1204,steven,roelle,chatsworth,5
1205,malinda,hochard,indianapolis,8
1206,cindy,schnelling,wandering,7
1207,joni,blumstein,new york,7
1208,rob,haberlin,concord,8
1209,mike,pelletier,rosegarland,6
1210,jennifer,patt,round rock,5
1211,liz,price,honolulu,10
1212,anne,pryor,vestal,10
1213,roy,phan,thornton,9
1214,julia,dunbar,valley park,4
1215,sylvia,foulston,strongsville,5
1216,gary,mcgarr,ridgewood,6
1217,yoseph,carroll,port fairy,1
1218,frank,hawley,redgate,6
1219,bill,donatelli,la mesa,9
1220,sandra,glassco,kingswood,10
1221,heidy,hallford,chippendale,7
1222,shahid,collister,bloomfield,9
1223,sharelle,roach,chicago,3
1224,barry,pond,port jervis,8
1225,emily,phan,wooloowin,10
1226,grant,donatelli,huntingdon valley,4
1227,natalie,webber,lafayette,9
1228,berenike,kampe,east lansing,3
1229,brendan,sweed,san bernardino,10
1230,jack,o'briant,burlington,1
1231,sally,hughsby,ramsey,5
1232,julia,barnett,arlington heights,4
1233,roy,skaria,orlando,10
1234,shahid,shariari,shailer park,5
1235,dorothy,wardle,verges creek,9
1236,eloisa,faurote,herron,8
1237,tamara,manning,hunchy,2
1238,matthew,grinstein,bladensburg,5
1239,debra,catini,little falls,6
1240,helen,andreada,waterloo,7
1241,henry,goldwyn,hamel,10
1242,fred,harton,tibradden,5
1243,ed,braxton,weetulta,7
1244,lisa,hazard,oakleigh south,9
1245,robert,waldorf,katonah,9
1246,troy,blackwell,manjimup,2
1247,patrick,o'donnell,broken head,4
1248,mike,kennedy,miami,10
1249,michael,chen,uarbry,7
1250,jennifer,patt,beltana,2
1251,cassi,wildfong,rolling meadows,9
1252,joni,blumstein,stonehaven,4
1253,ralph,knight,orange hill,1
1254,bobby,odegard,san bernardino,2
1255,eileen,kiefer,red hill,2
1256,evan,henry,ocean shores,10
1257,meg,tillman,wardell,5
1258,darren,budd,madison,10
1259,frank,hawley,new bedford,2
1260,kirk,herritt,vestal,5
1261,christopher,martinez,chatsworth,1
1262,christopher,conant,burnsville,7
1263,ashley,jarboe,conroe,9
1264,valerie,takahito,vashon,10
1265,alan,hwang,tawonga,2
1266,steve,nguyen,paulls valley,7
1267,pauline,chand,mole creek,8
1268,annie,thurman,wayne,3
1269,sean,o'donnell,north cascade,2
1270,andrew,roberts,san diego,3
1271,giulietta,weimer,willunga,9
1272,alan,schoenberger,austin,1
1273,dave,brooks,placid hills,8
1274,alejandro,ballentine,golden point,6
1275,christopher,conant,arno bay,9
1276,mark,packer,tacoma,6
1277,carlos,meador,miami,7
1278,chuck,clark,muja,3
1279,evan,henry,toowoomba south,6
1280,jasper,cacioppo,pacifica,4
1281,odella,nelson,biloxi,5
1282,victoria,wilson,reservoir,4
1283,janet,lee,canton,8
1284,eleni,mccrary,barmaryee,5
1285,cynthia,arntzen,orange hill,6
1286,brad,thomas,alvie,9
1287,sonia,cooley,garden city,4
1288,logan,haushalter,new york,1
1289,christopher,martinez,auchenflower,9
1290,adam,hart,conroe,6
1291,vivek,gonzalez,richmond,6
1292,keith,dawkins,adelaide river,9
1293,leota,fletchen,coppabella,2
1294,dalene,schoeneck,philadelphia,4
1295,edward,hooks,red hill,9
1296,alejandro,savely,scotts head,3
1297,dave,kipp,new york,1
1298,giulietta,baptist,wirrulla,6
1299,chuck,clark,blanchetown,5
1300,jerry,zurcher,satellite beach,2
1301,adam,hart,thousand palms,8
1302,michelle,lonsdale,premer,4
1303,andy,reiter,boston,2
1304,brian,decherney,yallah,5
1305,sonia,sunley,portland,9
1306,ed,jacobs,elizabeth west,1
1307,erica,smith,kennedy,1
1308,ashley,jarboe,scottsdale,6
1309,mike,torner,mccullys gap,3
1310,robert,waldorf,ontario,6
1311,franklyn,emard,philadelphia,9
1312,david,smith,lafayette,7
1313,bill,donatelli,port jervis,10
1314,nicole,brennan,appila,7
1315,shahid,collister,bouvard,1
1316,paul,knutson,austin,6
1317,deborah,brumfield,marla,5
1318,natalie,decherney,nyamup,5
1319,amina,goulbourne,braybrook,6
1320,lisa,decherney,east bowes,4
1321,khloe,miller,phoenix,10
1322,yoseph,carroll,wandering,2
1323,dorothy,wardle,cincinnati,2
1324,laurel,workman,hunchy,2
1325,anna,haberlin,chicago,5
1326,maureen,gastineau,darbys falls,10
1327,magdelene,morse,new york,4
1328,thomas,boland,oak hill,5
1329,cynthia,delaney,high point,6
1330,katherine,ducich,new york,9
1331,adam,shillingsburg,minden,7
1332,noel,staavos,cheyenne,3
1333,andy,gerbode,oakey,2
1334,patrick,jones,emerald,8
1335,alejandro,ballentine,erie,8
1336,clytie,kelty,woodville,1
1337,doug,bickford,battery point,9
1338,don,weiss,fairbanks,8
1339,kristen,hastings,taringa,7
1340,carlos,meador,chicago,1
1341,christine,sundaresam,eastern heights,3
1342,annie,thurman,oakley,6
1343,patrick,ryan,gundaroo,8
1344,christine,sundaresam,scottsdale,2
1345,annie,cyprus,wilmington,2
1346,caprice,suell,nashville,9
1347,dario,medina,cheyenne,7
1348,carlos,soltero,southtown,7
1349,christine,abelman,coram,4
1350,andrew,roberts,union city,3
1351,james,lanier,tampa,10
1352,jim,radford,san leandro,3
1353,tracy,collins,cambridge,4
1354,giulietta,dortch,new york,1
1355,don,weiss,los angeles,4
1356,eugene,moren,des moines,9
1357,val,villot,oak flats,1
1358,anthony,rawles,long island city,8
1359,bradley,drucker,glenmore park,4
1360,sharelle,roach,wilmington,7
1361,goldie,sonkens,flinders university,6
1362,dean,ketelsen,hicksville,10
1363,michael,paige,seattle,9
1364,willard,kolmetz,irving,8
1365,tonja,turnell,cavendish,8
1366,bobby,trafton,stirling range national park,6
1367,giulietta,baptist,shakopee,9
1368,pauline,webber,kennedy,7
1369,rick,wilson,trungley hall,3
1370,michael,oakman,tuggeranong dc,5
1371,alan,barnes,round rock,8
1372,carl,jackson,south san francisco,6
1373,dorris,love,baltimore,10
1374,nora,paige,los angeles,5
1375,mike,kennedy,cincinnati,8
1376,guy,armstrong,port fairy,1
1377,cari,sayre,absecon,4
1378,bobby,elias,orange,5
1379,george,zrebassa,plano,8
1380,stuart,van,innaloo,7
1381,maribeth,dona,mandurah east,8
1382,evan,minnotte,darbys falls,7
1383,naresj,patel,lake worth,10
1384,neil,knudson,margate city,2
1385,david,smith,oakey,8
1386,charles,sheldon,clinton,3
1387,pete,kriz,dearborn,10
1388,bill,shonely,san jose,9
1389,antonio,glasford,appin,1
1390,bruce,degenhardt,bellflower,4
1391,katrina,willman,west tamworth,5
1392,justin,hirsh,seddon,6
1393,brooke,gillingham,munno para,4
1394,sanjit,jacobs,denville,3
1395,harold,pawlan,fyshwick,4
1396,nick,radford,arno bay,2
1397,barry,franz,rose bay north,9
1398,luke,weiss,stockton,2
1399,alex,avila,minnenooka,8
1400,brendan,dodson,taragoola,2
1401,bryan,spruell,mount vernon,6
1402,patrick,ryan,kensington park,6
1403,nicole,fjeld,bangor,7
1404,victoria,wilson,lansing,6
1405,matt,collister,hays,1
1406,annie,thurman,novato,5
1407,maureen,gastineau,north attleboro,6
1408,dave,poirier,nangetty,4
1409,alaine,raterman,thornton,9
1410,brad,thomas,dangar island,3
1411,michelle,tran,trenton,10
1412,noel,staavos,riverton,6
1413,rob,beeghly,englewood,10
1414,sally,knutson,laredo,10
1415,mick,crebagga,watercarrin,7
1416,ricardo,block,astoria,7
1417,melanie,page,margate city,3
1418,dorris,love,colorado springs,7
1419,dan,campbell,bloomfield,5
1420,bill,donatelli,morundah,3
1421,giulietta,dortch,old forge,1
1422,sean,braxton,muja,10
1423,patrick,ryan,williamstown,9
1424,sung,chung,pomona,4
1425,lauren,leatherbury,milton,2
1426,tracy,collins,munno para,2
1427,christopher,conant,bloomfield,6
1428,dennis,bolton,north boyanup,1
1429,troy,staebel,chicago,4
1430,rick,wilson,shawnee,4
1431,dennis,kane,meridian,2
1432,fernanda,writer,rockside,9
1433,justin,knight,arlington,9
1434,darren,budd,newark,9
1435,paul,knutson,hunchy,4
1436,bruce,money,albany,9
1437,monroe,damato,caldwell,3
1438,stephanie,phelps,yeppoon,10
1439,anthony,rawles,bowling green,3
1440,christopher,conant,sedan,2
1441,hubert,walthall,barberton,3
1442,erica,bern,pimpimbudgee,3
1443,bobby,odegard,broken head,7
1444,rick,hansen,glen burnie,2
1445,pete,armstrong,bimbijy,2
1446,justin,hirsh,woolamai,4
1447,speros,goranitis,grevillia,9
1448,sung,pak,inkpen,4
1449,mike,pelletier,wombeyan caves,10
1450,lena,creighton,longford,4
1451,cari,sayre,anchorage,6
1452,bobby,trafton,brandy creek,1
1453,greg,matthias,bellangry,3
1454,amy,cox,washington,4
1455,ben,peterman,fargo,4
1456,mike,caudle,moorabbin airport,4
1457,ralph,kennedy,pelham,6
1458,sam,craven,chicago,10
1459,matthew,grinstein,bimbijy,5
1460,bryan,spruell,salter point,9
1461,alyssa,tate,bunya mountains,3
1462,christine,abelman,manjimup,6
1463,jay,fine,port flinders,8
1464,christy,brittain,panmure,2
1465,lucy,treston,worcester,5
1466,sanjit,jacobs,whetstone,2
1467,denise,monton,saint joseph,1
1468,katrina,willman,marshdale,7
1469,floyd,tivis,westminster,1
1470,andrew,roberts,junee,3
1471,mollie,mcdoniel,bowling green,9
